[864468]: 344ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:722 CSpxAudioStreamSession::AddRecognizer
[697033]: 7381ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:7016, Write 3200 bytes audio data.
[697033]: 7381ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 7390ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:26.2876315Z, TimeInQueue: 9ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 7391ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[569230]: 7468ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1139 CSpxAudioStreamSession::StopRecognitionAsync
[569230]: 7468ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF54FE050
[569230]: 7468ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=CSpxAsyncOp<void>, h=0x0000024EF54FE050, p=0x0000024EF54FE050, tot=1
[697033]: 7468ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1156 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD started ***
[697033]: 7468ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1278 CSpxAudioStreamSession::StopRecognizing
[697033]: 7468ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1279 [0000024EF526C390]CSpxAudioStreamSession::StopRecognizing ...
[697033]: 7469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3583 [0000024EF526C390]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/2 => 4/4
[697033]: 7469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1357 [0000024EF526C390]CSpxAudioStreamSession::StopRecognizing: We've been asked to stop whatever it is we're doing, while we're actively processing audio ...
[697033]: 7469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1360 [0000024EF526C390]CSpxAudioStreamSession::StopRecognizing: Now StoppingPump[0000024EF5268340] ...
[697033]: 7469ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:143 MicrophonePumpBase::StopPump ...
[380336]: 7469ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:179 MicrophonePumpBase::UpdateState() ...
[380336]: 7469ms SPX_DBG_TRACE_VERBOSE:  microphone_pump_base.cpp:183 CSpxMicrophonePumpBase::UpdateState: UpdateState with state as 4.
[380336]: 7469ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:179 MicrophonePumpBase::UpdateState ... Done!
[697033]: 7469ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:143 MicrophonePumpBase::StopPump ... Done
[697033]: 7469ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1278 CSpxAudioStreamSession::StopRecognizing
[697033]: 7469ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1156 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD stopped ***
[697033]: 7469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:467 [0000024EF526C390]CSpxAudioStreamSession::SetFormat: format == nullptr
[697033]: 7469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3583 [0000024EF526C390]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/4 => 4/5
[697033]: 7469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:482 [0000024EF526C390]CSpxAudioStreamSession::SetFormat: Now WaitForAdapterCompletedSetFormatStop (from StoppingPump)...
[697033]: 7469ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:3445 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[697033]: 7469ms SPX_TRACE_INFO:  audio_stream_session.cpp:3456 [0000024EF526C390]CSpxAudioStreamSession::InformAdapterSetFormatStoppingProcessingAudio - Send zero size audio, processor=0000024EF531BB10
[697033]: 7469ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:311 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Flushing Audio ... size=0 USP-FLUSH
[697033]: 7469ms SPX_TRACE_INFO:  usp_connection.cpp:840 TS:7104, Flush audio buffer.
[951054]: 7469ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF526C478; name='SPEECH-StopRecognitionTimeoutInSeconds'; value=''
[697033]: 7469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3461 CSpxAudioStreamSession::InformAdapterSetFormatStopping m_adapterStreamingAudio: true
[951054]: 7469ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:809 CSpxAudioStreamSession::WaitForIdle
[951054]: 7469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:810 [0000024EF526C390]CSpxAudioStreamSession::WaitForIdle timeout: 10000 msec
[951054]: 7469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:815 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 5, m_recoKind: 4, m_sessionStarted: 1, m_sessionStopped: 0
[697033]: 7469ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:3445 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[697033]: 7483ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:26.3800434Z, TimeInQueue: 13ms, IsBinary: 1, Path: audio, Size:116 B
[697033]: 7483ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:116 B
[697033]: 7791ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=speech.endDetected, Size=138 B, Time=2025-03-17T03:46:26.6883152Z
[697033]: 7791ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1513 [0000024EF526C390]CSpxAudioStreamSession::FireConnectionMessageReceived; path=speech.endDetected
[697033]: 7791ms SPX_TRACE_INFO:  usp_connection.cpp:1008 Response Message: content type: application/json; charset=utf-8.
[697033]: 7791ms SPX_TRACE_INFO:  usp_connection.cpp:1031 TS:7426 Response Message: path: speech.endDetected, size: 19.
[697033]: 7791ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1389 Response: Speech.EndDetected message. Speech ends at offset 70000000 (100ns)
[697033]: 7791ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3075 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/1200 => 9/1200 
[697033]: 7791ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1401 CSpxUspRecoEngineAdapter::OnSpeechEndDetected: (0x0000024EF5413610) site->AdapterDetectedSpeechEnd()
[697033]: 7791ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1536 [0000024EF526C390]CSpxAudioStreamSession::FireSpeechEndDetectedEvent
[7725]: 7791ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[697033]: 7791ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1410 CSpxUspRecoEngineAdapter::OnSpeechEndDetected: Flush ... (audioState/uspState=9/1200)  USP-FLUSH
[7725]: 7791ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[697033]: 7791ms SPX_TRACE_INFO:  usp_connection.cpp:840 TS:7426, Flush audio buffer.
[697033]: 7791ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1415 CSpxUspRecoEngineAdapter::OnSpeechEndDetected: site->AdapterRequestingAudioMute(true) ... (audioState/uspState=9/1200)
[697033]: 7791ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2654 CSpxAudioStreamSession::AdapterRequestingAudioMute: Muting audio (Continuous) ... recoKind/sessionState: 4/5
[697033]: 7792ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=translation.phrase, Size=353 B, Time=2025-03-17T03:46:26.6886565Z
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1513 [0000024EF526C390]CSpxAudioStreamSession::FireConnectionMessageReceived; path=translation.phrase
[697033]: 7792ms SPX_TRACE_INFO:  usp_connection.cpp:1008 Response Message: content type: application/json; charset=utf-8.
[697033]: 7792ms SPX_TRACE_INFO:  usp_connection.cpp:1031 TS:7426 Response Message: path: translation.phrase, size: 234.
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1759 Response: Translation.Phrase message. RecoStatus: 5, TranslationStatus: 0, RecoText: , starts at 70000000, with duration 0 (100ns).
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3075 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 9/1200 => 9/1200 
[697033]: 7792ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:1780 Fire final translation result: Creating Result
[697033]: 7792ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:1780 FireFinalResul: GetSite()->FireAdapterResult_FinalResult()  complete!
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3292 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: Before adding starting offset=70000000
[7725]: 7791ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessage' as '370353069'
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5436AA0; name='connection.message.type'; value='text'
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5436AA0; name='connection.message.path'; value='speech.endDetected'
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5436AA0; name='connection.message.text.message'; value='{"Offset":70000000}'
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5436AA0; name='Content-Type'; value='application/json; charset=utf-8'
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5436AA0; name='Path'; value='speech.endDetected'
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5436AA0; name='X-RequestId'; value='d8e038b49319456884e26b1463c81d4b'
[7725]: 7792ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[7725]: 7792ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF5316A70
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x0000024EF5316A70, p=0x0000024EF5316A70, tot=4
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3295 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: this=0x0000024EF5413610 Service acknowledging to offset 70000000 (100ns).
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF5436A80
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x0000024EF5436A80, p=0x0000024EF5436A80, tot=4
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF5436AA0
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0000024EF5436AA0, p=0x0000024EF5436AA0, tot=9
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF526C478; name='SPEECH-UspContinuationOffset'; value='70000000'
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5436AA0; name='connection.message.path'; value='speech.endDetected'
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5413680; name='IsKeywordAndSpeechRecognizer'; value='false'
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3306 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: ShrinkReplayBuffer=70000000
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF526C478; name='SPEECH-SingleUseEndpoint'; value=''
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5436AA0; name='X-RequestId'; value='d8e038b49319456884e26b1463c81d4b'
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  audio_buffer.cpp:114 PcmAudioBuffer::DiscardBytesUnlocked discarding 95040 bytes.
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5436AA0; name='Content-Type'; value='application/json; charset=utf-8'
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5436AA0; name='connection.message.type'; value='text'
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5436AA0; name='connection.message.type'; value='text'
[697033]: 7792ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=turn.end, Size=111 B, Time=2025-03-17T03:46:26.6891595Z
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5436AA0; name='connection.message.type'; value='text'
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1513 [0000024EF526C390]CSpxAudioStreamSession::FireConnectionMessageReceived; path=turn.end
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5436AA0; name='connection.message.type'; value='text'
[697033]: 7792ms SPX_TRACE_INFO:  usp_connection.cpp:1008 Response Message: content type: application/json; charset=utf-8.
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5436AA0; name='connection.message.text.message'; value='{"Offset":70000000}'
[697033]: 7792ms SPX_TRACE_INFO:  usp_connection.cpp:1031 TS:7427 Response Message: path: turn.end, size: 2.
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_connection.cpp:1098 Got turn end, clear m_streamIdLangMap.
[697033]: 7792ms SPX_TRACE_INFO:  usp_metrics.cpp:402 Microsoft::CognitiveServices::Speech::USP::CSpxTelemetry::SendSerializedTelemetry: Send telemetry (requestId:d8e038b49319456884e26b1463c81d4b): {"Metrics":[{"Name":"Connection","Id":"3d0316bc38c64a3f939baa4f2f0f4786","Start":"2025-03-17T03:46:19.270Z","End":"2025-03-17T03:46:20.261Z"},{"Name":"device","DeviceId":"d16b620f-3f6a-4aa1-98ed-bc1ffc09f702"}]}
[697033]: 7792ms SPX_TRACE_INFO:  usp_metrics.cpp:402 Microsoft::CognitiveServices::Speech::USP::CSpxTelemetry::SendSerializedTelemetry: Send telemetry (requestId:d8e038b49319456884e26b1463c81d4b): {"ReceivedMessages":[{"turn.start":["2025-03-17T03:46:20.459Z"]},{"turn.end":["2025-03-17T03:46:26.688Z"]},{"speech.startDetected":["2025-03-17T03:46:23.310Z"]},{"speech.endDetected":["2025-03-17T03:46:26.688Z"]},{"translation.phrase":["2025-03-17T03:46:24.367Z","2025-03-17T03:46:26.688Z"]}],"Metrics":[{"PhraseLatencyMs":[1062]}]}
[697033]: 7792ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:1899 CSpxUspRecoEngineAdapter::OnTurnEnd ... started... 
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1900 Response: Turn.End message.
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3075 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 9/1200 => 1/1200 
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3075 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 1/1200 => 1/0 
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1933 CSpxUspRecoEngineAdapter::OnTurnEnd: PrepareAudioReadyState()
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1936 CSpxUspRecoEngineAdapter::OnTurnEnd: site->AdapterRequestingAudioMute(false) ... (audioState/uspState=1/0)
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2660 CSpxAudioStreamSession::AdapterRequestingAudioMute: UN-muting audio ... recoKind/sessionState: 4/5
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1951 CSpxUspRecoEngineAdapter::OnTurnEnd: site->AdapterStoppedTurn()
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1938 CSpxAudioStreamSession::AdapterStoppedTurn: set m_adapterStreamingAudio to false
[697033]: 7792ms SPX_DBG_TRACE_FUNCTION:  audio_buffer.cpp:92 PcmAudioBuffer::NewTurn
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1960 [0000024EF526C390]CSpxAudioStreamSession::AdapterStoppedTurn: m_currentTurnGlobalOffset=70000000, previousTurnGlobalOffset=0 bufferedBytes=0
[7725]: 7792ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1725 DispatchEvent task started...
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2029 [0000024EF526C390]CSpxAudioStreamSession::AdapterStoppedTurn: Still WaitForAdapterCompletedSetFormatStop, calling ->SetFormat(nullptr) ...
[7725]: 7792ms SPX_DBG_TRACE_VERBOSE:  recognizer.cpp:378 No listener connected to event
[697033]: 7792ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:3445 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[7725]: 7792ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1725 DispatchEvent task complete!
[697033]: 7792ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3461 CSpxAudioStreamSession::InformAdapterSetFormatStopping m_adapterStreamingAudio: false
[697033]: 7792ms SPX_TRACE_INFO:  audio_stream_session.cpp:3466 [0000024EF526C390]CSpxAudioStreamSession::InformAdapterSetFormatStoppingSetFormat(nullptr)
[7725]: 7792ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[697033]: 7792ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:230 CSpxUspRecoEngineAdapter::SetFormat
[7725]: 7793ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[697033]: 7793ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:231 CSpxUspRecoEngineAdapter::SetFormat: this=0x0000024EF5413610
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessage' as '370353069'
[697033]: 7793ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:233 CSpxUspRecoEngineAdapter::SetFormat - pformat == nullptr
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5438530; name='connection.message.type'; value='text'
[697033]: 7793ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3075 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 1/0 => 0/0 USP-DONE
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5438530; name='connection.message.path'; value='translation.phrase'
[697033]: 7793ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:270 CSpxUspRecoEngineAdapter::SetFormat: (0x0000024EF5413610) site->AdapterCompletedSetFormatStop()
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5438530; name='connection.message.text.message'; value='{"Duration":0,"Offset":70000000,"RecognitionStatus":"EndOfDictation","Confidence":0.0,"Translation":{"TranslationStatus":"Success","Translations":[{"Language":"'ru","Text":""},{"Language":"fr","Text":""},{"Language":"es","Text":""}]}}'
[697033]: 7793ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:3497 *** CSpxAudioStreamSession::AdapterCompletedSetFormatStop kicked-off THREAD started ***
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5438530; name='Content-Type'; value='application/json; charset=utf-8'
[697033]: 7793ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3498 [0000024EF526C390]CSpxAudioStreamSession::AdapterCompletedSetFormatStop: kicked-off THREAD started ***
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5438530; name='Path'; value='translation.phrase'
[697033]: 7793ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3593 [0000024EF526C390]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 4/5 doesn't match
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5438530; name='X-RequestId'; value='d8e038b49319456884e26b1463c81d4b'
[697033]: 7793ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3593 [0000024EF526C390]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 4/5 doesn't match
[7725]: 7793ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[697033]: 7793ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3593 [0000024EF526C390]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 4/5 doesn't match
[7725]: 7793ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[697033]: 7793ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3583 [0000024EF526C390]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/5 => 0/0
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[697033]: 7793ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1473 [0000024EF526C390]CSpxAudioStreamSession::FireSessionStoppedEvent: Firing SessionStopped event: SessionId: 3d0316bc38c64a3f939baa4f2f0f4786
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF5316B30
[697033]: 7793ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1561 CSpxAudioStreamSession::EnsureFireResultEvent
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x0000024EF5316B30, p=0x0000024EF5316B30, tot=5
[697033]: 7793ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1562 [0000024EF526C390]CSpxAudioStreamSession::EnsureFireResultEvent
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF5438510
[697033]: 7793ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1561 CSpxAudioStreamSession::EnsureFireResultEvent
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x0000024EF5438510, p=0x0000024EF5438510, tot=5
[697033]: 7793ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:3497 *** CSpxAudioStreamSession::AdapterCompletedSetFormatStop kicked-off THREAD stopped ***
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF5438530
[697033]: 7793ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:230 CSpxUspRecoEngineAdapter::SetFormat
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0000024EF5438530, p=0x0000024EF5438530, tot=10
[697033]: 7793ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:3445 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5438530; name='connection.message.path'; value='translation.phrase'
[697033]: 7793ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:1899 CSpxUspRecoEngineAdapter::OnTurnEnd ... DONE!
[7725]: 7793ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5438530; name='X-RequestId'; value='d8e038b49319456884e26b1463c81d4b'
[697033]: 7793ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:26.6900720Z, TimeInQueue: 0ms, IsBinary: 0, Path: telemetry, Size:361 B
