[78358]: 44ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:722 CSpxAudioStreamSession::AddRecognizer
[402264]: 16451ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x0000019070E77AC0, p=0x0000019070E77AC0, tot=79
[324658]: 16451ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2334 Storing intermediate result for possible promotion.
[324658]: 16451ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1582 [0000019070EA29E0]CSpxAudioStreamSession::FireResultEvent
[402264]: 16451ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190711D38A0
[402264]: 16451ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x00000190711D38A0, p=0x00000190711D38A0, tot=79
[402264]: 16451ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190711D38C0
[402264]: 16451ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000190711D38C0, p=0x00000190711D38C0, tot=159
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D38C0; name='connection.message.path'; value='speech.hypothesis'
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D38C0; name='X-RequestId'; value='95b85020b16448f486be3d34e4351f9b'
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D38C0; name='Content-Type'; value='application/json; charset=utf-8'
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D38C0; name='connection.message.type'; value='text'
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D38C0; name='connection.message.type'; value='text'
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D38C0; name='connection.message.type'; value='text'
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D38C0; name='connection.message.type'; value='text'
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D38C0; name='connection.message.text.message'; value='{"Id":"2c1ab71db5334140aaa909e7b29eac53","Text":"프로젝트를 만든 후 내게 탭이 표시","Offset":346300000,"Duration":26400000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 16452ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1725 DispatchEvent task started...
[402264]: 16452ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxRecognitionEventArgs' as '706084327'
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000019071131150
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x0000019071131150, p=0x0000019071131150, tot=77
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190711CE3F0
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x00000190711CE3F0, p=0x00000190711CE3F0, tot=77
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190711CE4F0
[402264]: 16452ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000190711CE4F0, p=0x00000190711CE4F0, tot=160
[402264]: 16453ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711CE4F0; name='ITN'; value=''
[402264]: 16454ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711CE4F0; name='Lexical'; value=''
[402264]: 16454ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711CE4F0; name='RESULT-RecognitionLatencyMs'; value='474'
[402264]: 16454ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711CE4F0; name='RESULT-Json'; value='{"Id":"2c1ab71db5334140aaa909e7b29eac53","Text":"프로젝트를 만든 후 내게 탭이 표시","Offset":346300000,"Duration":26400000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 16454ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711CE4F0; name='ITN'; value=''
[402264]: 16454ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711CE4F0; name='Lexical'; value=''
[402264]: 16454ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711CE4F0; name='RESULT-RecognitionLatencyMs'; value='474'
[402264]: 16454ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711CE4F0; name='RESULT-Json'; value='{"Id":"2c1ab71db5334140aaa909e7b29eac53","Text":"프로젝트를 만든 후 내게 탭이 표시","Offset":346300000,"Duration":26400000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 16454ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[402264]: 16454ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1725 DispatchEvent task complete!
[324658]: 16481ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000019070FEF3B0) Sending Audio ... size=3200
[527230]: 16481ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [0000019070E11720]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[324658]: 16481ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[324658]: 16481ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16418, Write 3200 bytes audio data.
[527230]: 16481ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:56:02.2991087Z, size:3200.
[324658]: 16481ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000019070EA29E0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[527230]: 16481ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 143680 bytes (4490 msec)
[527230]: 16481ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000019070FA5F70] m_bytesTransited = 1225600, unacknowledgedAudioDuration = 4490 msec, packetAudioDelay = 50 msec
[527230]: 16481ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:629 [0000019070EA29E0]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[324658]: 16496ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000019071052ED0] Web socket sending message. Time: 2025-03-17T03:56:02.3143265Z, TimeInQueue: 15ms, IsBinary: 1, Path: audio, Size:3316 B
[324658]: 16497ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000019071052ED0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[324658]: 16528ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000019070FEF3B0) Sending Audio ... size=3200
[324658]: 16528ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[527230]: 16528ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [0000019070E11720]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[324658]: 16528ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16465, Write 3200 bytes audio data.
[324658]: 16528ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000019070EA29E0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[527230]: 16528ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:56:02.3459893Z, size:3200.
[527230]: 16528ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 146880 bytes (4590 msec)
[527230]: 16528ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000019070FA5F70] m_bytesTransited = 1228800, unacknowledgedAudioDuration = 4590 msec, packetAudioDelay = 50 msec
[527230]: 16528ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:629 [0000019070EA29E0]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[324658]: 16543ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=speech.hypothesis, Size=315 B, Time=2025-03-17T03:56:02.3609365Z
[324658]: 16543ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1513 [0000019070EA29E0]CSpxAudioStreamSession::FireConnectionMessageReceived; path=speech.hypothesis
[324658]: 16543ms SPX_TRACE_INFO:  usp_connection.cpp:1008 Response Message: content type: application/json; charset=utf-8.
[324658]: 16543ms SPX_TRACE_INFO:  usp_connection.cpp:1031 TS:16480 Response Message: path: speech.hypothesis, size: 197.
[324658]: 16543ms SPX_DBG_TRACE_VERBOSE:  uspimpl.h:96 Got language ko-kr from speech.hypothesis message.
[402264]: 16543ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[324658]: 16543ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1422 Response: Speech.Hypothesis message. Starts at offset 346300000, with duration 29200000 (100ns). Text: 프로젝트를 만든 후 내게 탭이 표시됩니다
[402264]: 16543ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[324658]: 16543ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1430 CSpxUspRecoEngineAdapter::OnSpeechHypothesis: site->FireAdapterResult_Intermediate()
[402264]: 16543ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessage' as '370353069'
[324658]: 16543ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:26 CSpxRecognitionResult::CSpxRecognitionResult
[402264]: 16543ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190711D3E10; name='connection.message.type'; value='text'
[324658]: 16544ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxRecognitionResult' as '175439361'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190711D3E10; name='connection.message.path'; value='speech.hypothesis'
[324658]: 16544ms SPX_TRACE_VERBOSE:  recognition_result.cpp:79 CSpxRecognitionResult::InitIntermediateResult: resultId=4296590d426546a8bbd6a9185ac815df
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190711D3E10; name='connection.message.text.message'; value='{"Id":"4296590d426546a8bbd6a9185ac815df","Text":"프로젝트를 만든 후 내게 탭이 표시됩니다","Offset":346300000,"Duration":29200000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[324658]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190711D13D0; name='RESULT-Json'; value='{"Id":"4296590d426546a8bbd6a9185ac815df","Text":"프로젝트를 만든 후 내게 탭이 표시됩니다","Offset":346300000,"Duration":29200000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190711D3E10; name='Content-Type'; value='application/json; charset=utf-8'
[324658]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190711D13D0; name='RESULT-RecognitionBackend'; value='online'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190711D3E10; name='Path'; value='speech.hypothesis'
[324658]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190711D13D0; name='Auto-Detect-Source-Language-Result'; value='ko-kr'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190711D3E10; name='X-RequestId'; value='95b85020b16448f486be3d34e4351f9b'
[324658]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190711D13D0; name='SpeechServiceResponse_IsTentativePhrase'; value='false'
[402264]: 16544ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[324658]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D13D0; name='RESULT-Json'; value='{"Id":"4296590d426546a8bbd6a9185ac815df","Text":"프로젝트를 만든 후 내게 탭이 표시됩니다","Offset":346300000,"Duration":29200000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 16544ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[324658]: 16544ms SPX_DBG_TRACE_VERBOSE:  reco_engine_adapter_helpers.cpp:46 CSpxRecoEngineAdapterHelpers::UpdateServiceResponseJsonResult: before update: json='{"Id":"4296590d426546a8bbd6a9185ac815df","Text":"프로젝트를 만든 후 내게 탭이 표시됩니다","Offset":346300000,"Duration":29200000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000019070E77B20
[324658]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000019070EA2AC8; name='AudioConfig_AudioSource'; value='File'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x0000019070E77B20, p=0x0000019070E77B20, tot=80
[324658]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190711D13D0; name='RESULT-RecognitionLatencyMs'; value='413'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190711D3DF0
[324658]: 16544ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2334 Storing intermediate result for possible promotion.
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x00000190711D3DF0, p=0x00000190711D3DF0, tot=80
[324658]: 16544ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1582 [0000019070EA29E0]CSpxAudioStreamSession::FireResultEvent
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190711D3E10
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000190711D3E10, p=0x00000190711D3E10, tot=161
[324658]: 16544ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000019071052ED0] Web socket sending message. Time: 2025-03-17T03:56:02.3617879Z, TimeInQueue: 15ms, IsBinary: 1, Path: audio, Size:3316 B
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D3E10; name='connection.message.path'; value='speech.hypothesis'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D3E10; name='X-RequestId'; value='95b85020b16448f486be3d34e4351f9b'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D3E10; name='Content-Type'; value='application/json; charset=utf-8'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D3E10; name='connection.message.type'; value='text'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D3E10; name='connection.message.type'; value='text'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D3E10; name='connection.message.type'; value='text'
[324658]: 16544ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000019071052ED0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D3E10; name='connection.message.type'; value='text'
[402264]: 16544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D3E10; name='connection.message.text.message'; value='{"Id":"4296590d426546a8bbd6a9185ac815df","Text":"프로젝트를 만든 후 내게 탭이 표시됩니다","Offset":346300000,"Duration":29200000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 16545ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1725 DispatchEvent task started...
[402264]: 16545ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[402264]: 16545ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxRecognitionEventArgs' as '706084327'
[402264]: 16545ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000019071131270
[402264]: 16545ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x0000019071131270, p=0x0000019071131270, tot=78
[402264]: 16545ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190711D12D0
[402264]: 16545ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x00000190711D12D0, p=0x00000190711D12D0, tot=78
[402264]: 16545ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190711D13D0
[402264]: 16545ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000190711D13D0, p=0x00000190711D13D0, tot=162
[402264]: 16546ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D13D0; name='ITN'; value=''
[402264]: 16546ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D13D0; name='Lexical'; value=''
[402264]: 16546ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D13D0; name='RESULT-RecognitionLatencyMs'; value='413'
[402264]: 16546ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D13D0; name='RESULT-Json'; value='{"Id":"4296590d426546a8bbd6a9185ac815df","Text":"프로젝트를 만든 후 내게 탭이 표시됩니다","Offset":346300000,"Duration":29200000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 16547ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D13D0; name='ITN'; value=''
[402264]: 16547ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D13D0; name='Lexical'; value=''
[402264]: 16547ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D13D0; name='RESULT-RecognitionLatencyMs'; value='413'
[402264]: 16547ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190711D13D0; name='RESULT-Json'; value='{"Id":"4296590d426546a8bbd6a9185ac815df","Text":"프로젝트를 만든 후 내게 탭이 표시됩니다","Offset":346300000,"Duration":29200000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 16547ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[402264]: 16547ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1725 DispatchEvent task complete!
[527230]: 16574ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [0000019070E11720]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[324658]: 16574ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000019070FEF3B0) Sending Audio ... size=3200
[527230]: 16575ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:56:02.3924582Z, size:3200.
[324658]: 16575ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[527230]: 16575ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 150080 bytes (4690 msec)
[324658]: 16575ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16511, Write 3200 bytes audio data.
[527230]: 16575ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000019070FA5F70] m_bytesTransited = 1232000, unacknowledgedAudioDuration = 4690 msec, packetAudioDelay = 50 msec
[527230]: 16575ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:629 [0000019070EA29E0]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[324658]: 16575ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000019070EA29E0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[324658]: 16590ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000019071052ED0] Web socket sending message. Time: 2025-03-17T03:56:02.4082295Z, TimeInQueue: 15ms, IsBinary: 1, Path: audio, Size:3316 B
[324658]: 16591ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000019071052ED0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[324658]: 16621ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000019070FEF3B0) Sending Audio ... size=3200
[527230]: 16621ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [0000019070E11720]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[324658]: 16621ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[324658]: 16621ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16558, Write 3200 bytes audio data.
[527230]: 16621ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:56:02.4388976Z, size:3200.
[324658]: 16621ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000019070EA29E0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[527230]: 16621ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 153280 bytes (4790 msec)
[527230]: 16621ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000019070FA5F70] m_bytesTransited = 1235200, unacknowledgedAudioDuration = 4790 msec, packetAudioDelay = 50 msec
[324658]: 16621ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000019071052ED0] Web socket sending message. Time: 2025-03-17T03:56:02.4389637Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[527230]: 16621ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:629 [0000019070EA29E0]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[324658]: 16621ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000019071052ED0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[324658]: 16667ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000019070FEF3B0) Sending Audio ... size=3200
[527230]: 16667ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [0000019070E11720]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[324658]: 16667ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[324658]: 16667ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16604, Write 3200 bytes audio data.
[527230]: 16667ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:56:02.4852705Z, size:3200.
