[556697]: 417ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:722 CSpxAudioStreamSession::AddRecognizer
[811399]: 15761ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 15850ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:42.8082911Z, size:3200.
[646654]: 15850ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 235200 bytes (7350 msec)
[646654]: 15850ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 492800, unacknowledgedAudioDuration = 7350 msec, packetAudioDelay = 50 msec
[811399]: 15850ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 15850ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 15850ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:15414, Write 3200 bytes audio data.
[811399]: 15850ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 15850ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:42.8085498Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 15850ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 15950ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:42.9082372Z, size:3200.
[646654]: 15950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 238400 bytes (7450 msec)
[646654]: 15950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 496000, unacknowledgedAudioDuration = 7450 msec, packetAudioDelay = 50 msec
[811399]: 15950ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 15950ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 15950ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:15514, Write 3200 bytes audio data.
[811399]: 15950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 15958ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:42.9163482Z, TimeInQueue: 7ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 15958ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 16050ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:43.0083749Z, size:3200.
[646654]: 16050ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 241600 bytes (7550 msec)
[646654]: 16050ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 499200, unacknowledgedAudioDuration = 7550 msec, packetAudioDelay = 50 msec
[811399]: 16050ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 16050ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 16050ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:15614, Write 3200 bytes audio data.
[811399]: 16050ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 16064ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:43.0221490Z, TimeInQueue: 13ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 16064ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 16149ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:43.1074924Z, size:3200.
[646654]: 16149ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 244800 bytes (7650 msec)
[646654]: 16149ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 502400, unacknowledgedAudioDuration = 7650 msec, packetAudioDelay = 50 msec
[811399]: 16149ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 16150ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 16150ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:15713, Write 3200 bytes audio data.
[811399]: 16150ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 16150ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:43.1078341Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 16150ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 16250ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:43.2082943Z, size:3200.
[646654]: 16250ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 248000 bytes (7750 msec)
[646654]: 16250ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 505600, unacknowledgedAudioDuration = 7750 msec, packetAudioDelay = 50 msec
[811399]: 16250ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 16250ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 16250ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:15814, Write 3200 bytes audio data.
[811399]: 16250ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 16263ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:43.2212333Z, TimeInQueue: 12ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 16263ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 16350ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:43.3083677Z, size:3200.
[646654]: 16350ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 251200 bytes (7850 msec)
[646654]: 16350ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 508800, unacknowledgedAudioDuration = 7850 msec, packetAudioDelay = 50 msec
[811399]: 16350ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 16350ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 16350ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:15914, Write 3200 bytes audio data.
[811399]: 16350ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 16350ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:43.3086089Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 16351ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 16451ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:43.4088953Z, size:3200.
[646654]: 16451ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 254400 bytes (7950 msec)
[646654]: 16451ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 512000, unacknowledgedAudioDuration = 7950 msec, packetAudioDelay = 50 msec
[811399]: 16451ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 16451ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 16451ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16015, Write 3200 bytes audio data.
[811399]: 16451ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 16462ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:43.4202542Z, TimeInQueue: 11ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 16462ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 16549ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:43.5075384Z, size:3200.
[646654]: 16549ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 257600 bytes (8050 msec)
[646654]: 16549ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 515200, unacknowledgedAudioDuration = 8050 msec, packetAudioDelay = 50 msec
[811399]: 16550ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 16550ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 16550ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16114, Write 3200 bytes audio data.
[811399]: 16550ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 16550ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:43.5079896Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 16550ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 16550ms SPX_TRACE_INFO:  web_socket.cpp:690 [0000024BEEA427C0] Web socket upload rate this period was 32.3828 KB/s. Average 34.1407
[811399]: 16550ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEA296F8; name='SPEECH-EstimatedWebSocketUploadRate-KBps'; value='34.140690'
[646654]: 16650ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:43.6081024Z, size:3200.
[646654]: 16650ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 260800 bytes (8150 msec)
[646654]: 16650ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 518400, unacknowledgedAudioDuration = 8150 msec, packetAudioDelay = 50 msec
[811399]: 16650ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 16650ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 16650ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16214, Write 3200 bytes audio data.
[811399]: 16650ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 16663ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:43.6207120Z, TimeInQueue: 12ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 16663ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 16750ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:43.7082975Z, size:3200.
[646654]: 16750ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 264000 bytes (8250 msec)
[646654]: 16750ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 521600, unacknowledgedAudioDuration = 8250 msec, packetAudioDelay = 50 msec
[811399]: 16750ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 16750ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 16750ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16314, Write 3200 bytes audio data.
[811399]: 16750ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 16750ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:43.7085271Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 16750ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 16850ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:43.8081824Z, size:3200.
[646654]: 16850ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 267200 bytes (8350 msec)
[646654]: 16850ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 524800, unacknowledgedAudioDuration = 8350 msec, packetAudioDelay = 50 msec
[811399]: 16850ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 16850ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 16850ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16414, Write 3200 bytes audio data.
[811399]: 16850ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 16862ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:43.8199102Z, TimeInQueue: 11ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 16862ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 16949ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:43.9074619Z, size:3200.
[646654]: 16949ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 270400 bytes (8450 msec)
[646654]: 16949ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 528000, unacknowledgedAudioDuration = 8450 msec, packetAudioDelay = 50 msec
[811399]: 16949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 16949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 16949ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16513, Write 3200 bytes audio data.
[811399]: 16949ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 16950ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:43.9077163Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 16950ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 17050ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:44.0082154Z, size:3200.
[646654]: 17050ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 273600 bytes (8550 msec)
[646654]: 17050ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 531200, unacknowledgedAudioDuration = 8550 msec, packetAudioDelay = 50 msec
[811399]: 17050ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 17050ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 17050ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16614, Write 3200 bytes audio data.
[811399]: 17050ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 17061ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:44.0192952Z, TimeInQueue: 10ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 17061ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 17151ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:44.1093195Z, size:3200.
[646654]: 17151ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 276800 bytes (8650 msec)
[646654]: 17151ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 534400, unacknowledgedAudioDuration = 8650 msec, packetAudioDelay = 50 msec
[811399]: 17151ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 17152ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 17152ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16715, Write 3200 bytes audio data.
[811399]: 17152ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 17152ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:44.1098330Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 17152ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 17251ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:44.2088008Z, size:3200.
[646654]: 17251ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 280000 bytes (8750 msec)
[646654]: 17251ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 537600, unacknowledgedAudioDuration = 8750 msec, packetAudioDelay = 50 msec
[811399]: 17251ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 17251ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 17251ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16815, Write 3200 bytes audio data.
[811399]: 17251ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 17262ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:44.2201480Z, TimeInQueue: 10ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 17262ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 17349ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:44.3075179Z, size:3200.
[646654]: 17349ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 283200 bytes (8850 msec)
[646654]: 17349ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 540800, unacknowledgedAudioDuration = 8850 msec, packetAudioDelay = 50 msec
[811399]: 17350ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 17350ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 17350ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:16913, Write 3200 bytes audio data.
[811399]: 17350ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 17350ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:44.3078522Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 17350ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 17450ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:44.4082619Z, size:3200.
[646654]: 17450ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 286400 bytes (8950 msec)
[646654]: 17450ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 544000, unacknowledgedAudioDuration = 8950 msec, packetAudioDelay = 50 msec
